task_id,input_size,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
353,5166251129,hu-worker-c35,2c/18b38c,nf-2c18b38c2cbcd38a76251f294973c78c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236954288,1715236955000,1715237031000,76712,75000,-,137.1,0.0,8224768,166514688,8224768,232898560,2016613984,286297,61768,87,5099520,290816,549,436,/input/data/work/2c/18b38c2cbcd38a76251f294973c78c,true,-
339,5302839492,hu-worker-c41,93/d627e8,nf-93d627e87940b5c020c6e9e1c92fedf0,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952042,1715236955000,1715237033000,80958,78000,-,134.1,0.0,7954432,166514688,8089600,233082880,2153127254,286770,65937,87,147456,290816,483,531,/input/data/work/93/d627e87940b5c020c6e9e1c92fedf0,true,-
342,5248671075,hu-worker-c35,bd/297158,nf-bd29715839aafdf21aec2eb5c67043ae,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952190,1715236956000,1715237035000,82810,79000,-,136.5,0.0,8278016,166514688,8278016,232898560,2099018819,286271,64285,87,0,290816,432,277,/input/data/work/bd/29715839aafdf21aec2eb5c67043ae,true,-
333,5314078681,hu-worker-c25,71/fce0a9,nf-71fce0a960abc4eea6931fc1ce8b94ce,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953425,1715236955000,1715237037000,83575,82000,-,134.9,0.0,8310784,166514688,8310784,233082880,2164439383,286954,66280,87,0,290816,446,516,/input/data/work/71/fce0a960abc4eea6931fc1ce8b94ce,true,-
331,5301250689,hu-worker-c27,d2/558425,nf-d255842595b2408649d9cf294e26176b,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953570,1715236955000,1715237038000,84430,83000,-,133.2,0.0,8056832,166514688,8110080,232898560,2151581235,287036,65885,87,0,290816,529,719,/input/data/work/d2/55842595b2408649d9cf294e26176b,true,-
325,5455988720,hu-worker-c27,4d/1a5003,nf-4d1a5003a18725c5972382317737eb4e,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951383,1715236952000,1715237041000,89617,88000,-,133.9,0.0,8187904,166514688,8273920,232898560,2306259307,288339,70608,88,4665344,294912,434,518,/input/data/work/4d/1a5003a18725c5972382317737eb4e,true,-
328,5514928038,hu-worker-c24,df/5171ae,nf-df5171aef4dca4071ace5cd0be288c2c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236951564,1715236952000,1715237041000,89436,89000,-,134.3,0.0,8458240,166514688,8458240,232898560,2365200121,287845,72409,88,0,294912,327,824,/input/data/work/df/5171aef4dca4071ace5cd0be288c2c,true,-
367,4982836454,hu-worker-c34,4c/2aaa3e,nf-4c2aaa3eed492b075a86024b9d79a5c4,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952265,1715236975000,1715237042000,89735,67000,-,135.8,0.0,8392704,166514688,8392704,232898560,1833262183,285243,56173,87,0,290816,321,244,/input/data/work/4c/2aaa3eed492b075a86024b9d79a5c4,true,-
373,5027808542,hu-worker-c41,a4/d6d93a,nf-a4d6d93a5a3c6addedabc7f29d761e1f,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952364,1715236973000,1715237043000,90636,70000,-,134.4,0.0,8011776,166514688,8077312,233082880,1878251708,284893,57544,87,0,290816,307,482,/input/data/work/a4/d6d93a5a3c6addedabc7f29d761e1f,true,-
375,4954332169,hu-worker-c35,a3/d33f4d,nf-a3d33f4d8c3827a6c694a6a543446cfb,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952415,1715236974000,1715237046000,93585,70000,-,134.1,0.0,8314880,166514688,8314880,232898560,1804764228,284546,55304,87,8388608,290816,344,479,/input/data/work/a3/d33f4d8c3827a6c694a6a543446cfb,true,-
366,5014024695,hu-worker-c42,28/26a652,nf-2826a652ae1bf7d4d7082d6cf9946c96,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952535,1715236974000,1715237042000,89465,68000,-,135.2,0.0,8593408,166514688,8593408,233082880,1864437917,285182,57125,87,0,290816,277,311,/input/data/work/28/26a652ae1bf7d4d7082d6cf9946c96,true,-
381,4944220641,hu-worker-c34,f1/0a0c6e,nf-f10a0c6ebc27923bec4d6b120512c237,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952588,1715236976000,1715237044000,91412,68000,-,134.8,0.0,8597504,166514688,8597504,232898560,1794638260,284960,54994,87,0,290816,359,356,/input/data/work/f1/0a0c6ebc27923bec4d6b120512c237,true,-
320,2556880606,hu-worker-c34,7c/949a88,nf-7c949a882126e631daf3ac361699387a,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952837,1715237047000,1715237047000,94163,0,-,62.3,0.0,3256320,5640192,3256320,5644288,2863026,5536,271,19,0,12288,3,2,/input/data/work/7c/949a882126e631daf3ac361699387a,true,-
364,5111877007,hu-worker-c25,20/d332b0,nf-20d332b052021b682eff96c7c41aecdd,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953083,1715236972000,1715237045000,91917,73000,-,136.5,0.0,8163328,166514688,8163328,233082880,1962191534,285354,60108,87,4194304,290816,603,621,/input/data/work/20/d332b052021b682eff96c7c41aecdd,true,-
370,4975951811,hu-worker-c34,43/95eb69,nf-4395eb69238cdfe7492c3bf9777e0bdd,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953224,1715236974000,1715237044000,90776,70000,-,134.7,0.0,8454144,166514688,8454144,233082880,1826357459,284783,55962,87,0,290816,408,248,/input/data/work/43/95eb69238cdfe7492c3bf9777e0bdd,true,-
323,5589140143,hu-worker-c25,44/0ecc12,nf-440ecc121935794c494dc2cf9a29a004,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953368,1715236955000,1715237046000,92632,91000,-,135.2,0.0,8220672,166514688,8220672,232898560,2439358610,288562,74670,88,118784,294912,430,521,/input/data/work/44/0ecc121935794c494dc2cf9a29a004,true,-
324,2308699738,hu-worker-c25,b8/196476,nf-b819647662a3c7ff7e01032ecf84c763,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953624,1715237048000,1715237048000,94376,0,-,54.2,0.0,3182592,5640192,3182592,5644288,2757716,5535,269,19,0,12288,3,2,/input/data/work/b8/19647662a3c7ff7e01032ecf84c763,true,-
361,5041588083,hu-worker-c28,59/d2a725,nf-59d2a7255d7a00e1ca16ccc600e501b4,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953810,1715236973000,1715237049000,95190,76000,-,133.8,0.0,8310784,166514688,8310784,232898560,1892001968,286250,57964,87,0,290816,415,552,/input/data/work/59/d2a7255d7a00e1ca16ccc600e501b4,true,-
380,4951544639,hu-worker-c42,09/5b0dfd,nf-095b0dfd3567e32bc6f070f05e63ab58,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236954072,1715236975000,1715237044000,89928,68000,-,134.3,0.0,8232960,166514688,8232960,232898560,1801997550,284678,55220,87,0,290816,361,426,/input/data/work/09/5b0dfd3567e32bc6f070f05e63ab58,true,-
334,2166789699,hu-worker-c25,79/2e4dc6,nf-792e4dc67de072710deda433fe485653,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952239,1715237048000,1715237048000,95761,0,-,60.0,0.0,3166208,5640192,3166208,5644288,2667612,5535,268,19,4218880,12288,2,2,/input/data/work/79/2e4dc67de072710deda433fe485653,true,-
319,5704169588,hu-worker-c28,10/f88cbc,nf-10f88cbc08bc47887b2acc71618b3d2f,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953398,1715236955000,1715237053000,99602,98000,-,134.6,0.0,8388608,166514688,8388608,232898560,2554334229,289102,78178,88,4407296,294912,514,858,/input/data/work/10/f88cbc08bc47887b2acc71618b3d2f,true,-
329,2153961707,hu-worker-c28,b0/59bb6f,nf-b059bb6f3544c48dc2911f5731c2b3fa,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953736,1715237051000,1715237051000,97264,0,-,38.6,0.0,4816896,12623872,4816896,12627968,2697742,5532,268,19,0,12288,8,7,/input/data/work/b0/59bb6f3544c48dc2911f5731c2b3fa,true,-
340,2155550510,hu-worker-c25,26/c226af,nf-26c226af67204ccf7ee0ff46f0efe83f,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953760,1715237051000,1715237051000,97240,0,-,62.7,0.0,3239936,5640192,3239936,5644288,2740024,5535,269,19,0,12288,3,2,/input/data/work/26/c226af67204ccf7ee0ff46f0efe83f,true,-
362,1964588025,hu-worker-c28,e4/36ffa7,nf-e436ffa748e2abd55ddc97426a087084,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhINFa2b_10000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhINFa2b_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952759,1715237056000,1715237056000,103241,0,-,57.1,0.0,3174400,5640192,3174400,5644288,2713777,5531,268,19,0,12288,3,2,/input/data/work/e4/36ffa748e2abd55ddc97426a087084,true,-
358,1894299101,hu-worker-c34,d0/f2e6cb,nf-d0f2e6cbdcab7666fe28371196ec897a,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952018,1715237071000,1715237071000,118982,0,-,61.9,0.0,4833280,12623872,4833280,12627968,2613748,5531,267,19,0,12288,7,10,/input/data/work/d0/f2e6cbdcab7666fe28371196ec897a,true,-
322,2441851161,hu-worker-c35,ff/07874f,nf-ff07874f1ac1251a6e224b0e27674e05,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953252,1715237048000,1715237071000,117748,23000,-,136.3,0.0,6955008,164548608,6955008,231661568,2439356904,5515,74668,19,7393280,12288,196186,67,/input/data/work/ff/07874f1ac1251a6e224b0e27674e05,true,-
318,2556880606,hu-worker-c42,0d/3223a1,nf-0d3223a15dd84f05927c77a477795fb3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhINFa2b_10000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhINFa2b_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953339,1715237047000,1715237071000,117661,24000,-,133.9,0.0,7057408,164413440,7057408,231661568,2554332620,5515,78178,19,0,12288,193424,56,/input/data/work/0d/3223a15dd84f05927c77a477795fb3,true,-
338,2114290788,hu-worker-c25,59/a1d0de,nf-59a1d0de1ede4b72e4dd9cd4688d1e0e,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_1000_REP2,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953481,1715237051000,1715237070000,116519,19000,-,135.3,0.0,6819840,164413440,6819840,231661568,2111884842,5518,64675,19,5353472,12288,151497,70,/input/data/work/59/a1d0de1ede4b72e4dd9cd4688d1e0e,true,-
341,2155550510,hu-worker-c34,c4/61888a,nf-c461888a854ab46aff49cca1a85d180c,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNb_100_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNb_100_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953597,1715237049000,1715237068000,114403,19000,-,136.4,0.0,7151616,164413440,7151616,231661568,2153126085,5515,65936,19,0,12288,155132,41,/input/data/work/c4/61888a854ab46aff49cca1a85d180c,true,-
344,2101382093,hu-worker-c25,ef/8ba764,nf-ef8ba76481769b1f43666a3f31b1d7fe,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_mIFNa11_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_mIFNa11_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953786,1715237054000,1715237073000,119214,19000,-,134.5,0.0,6901760,164413440,6901760,231661568,2099018445,5518,64284,19,4251648,12288,149634,69,/input/data/work/ef/8ba76481769b1f43666a3f31b1d7fe,true,-
359,1990184758,hu-worker-c28,23/361d82,nf-23361d822c0fc8489ad64440b67837a1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236953860,1715237054000,1715237070000,116140,16000,-,138.0,0.0,6909952,164413440,6909952,231661568,1987833519,5515,60891,19,4096,12288,162484,70,/input/data/work/23/361d822c0fc8489ad64440b67837a1,true,-
365,1866735713,hu-worker-c34,d9/3f63b9,nf-d93f63b985cd262999aeeaf7833f5152,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952313,1715237073000,1715237074000,121687,0,-,75.6,0.0,3280896,5640192,3280896,5644288,2613853,5529,267,19,0,12288,2,4,/input/data/work/d9/3f63b985cd262999aeeaf7833f5152,true,-
369,1835547472,hu-worker-c35,14/13d3ec,nf-1413d3ec8345c0efd1b0dd7072a35ae9,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/samtools:1.17--h00cdaf9_0,1,14400000,-,6442450944,1,1715236952658,1715237074000,1715237074000,121342,0,-,66.0,0.0,3194880,5640192,3194880,5644288,2601273,5531,267,19,417792,12288,3,4,/input/data/work/14/13d3ec8345c0efd1b0dd7072a35ae9,true,-
